"","Contexto","Elemento"
"6859","hyper - Azucena (CHH context) - Upstream","Os02g0800300"
"6860","hyper - Azucena (CHH context) - Upstream","Os02g0805200"
"6861","hyper - Azucena (CHH context) - Upstream","Os02g0808300"
"6862","hyper - Azucena (CHH context) - Upstream","Os02g0808350"
"6863","hyper - Azucena (CHH context) - Upstream","Os02g0813000"
"6864","hyper - Azucena (CHH context) - Upstream","Os02g0818450"
"6865","hyper - Azucena (CHH context) - Upstream","Os02g0822600"
"6866","hyper - Azucena (CHH context) - Upstream","Os02g0825166"
"6867","hyper - Azucena (CHH context) - Upstream","Os02g0825301"
"6868","hyper - Azucena (CHH context) - Upstream","Os02g0825367"
"6869","hyper - Azucena (CHH context) - Upstream","Os03g0112101"
"6870","hyper - Azucena (CHH context) - Upstream","Os03g0169900"
"6871","hyper - Azucena (CHH context) - Upstream","Os03g0199300"
"6872","hyper - Azucena (CHH context) - Upstream","Os03g0207800"
"6873","hyper - Azucena (CHH context) - Upstream","Os03g0213300"
"6874","hyper - Azucena (CHH context) - Upstream","Os03g0219100"
"6875","hyper - Azucena (CHH context) - Upstream","Os03g0223550"
"6876","hyper - Azucena (CHH context) - Upstream","Os03g0226200"
"6877","hyper - Azucena (CHH context) - Upstream","Os03g0249900"
"6878","hyper - Azucena (CHH context) - Upstream","Os03g0253200"
"6879","hyper - Azucena (CHH context) - Upstream","Os03g0274400"
"6880","hyper - Azucena (CHH context) - Upstream","Os03g0288101"
"6881","hyper - Azucena (CHH context) - Upstream","Os03g0314100"
"6882","hyper - Azucena (CHH context) - Upstream","Os03g0317900"
"6883","hyper - Azucena (CHH context) - Upstream","Os03g0318025"
"6884","hyper - Azucena (CHH context) - Upstream","Os03g0319400"
"6885","hyper - Azucena (CHH context) - Upstream","Os03g0320875"
"6886","hyper - Azucena (CHH context) - Upstream","Os03g0320900"
"6887","hyper - Azucena (CHH context) - Upstream","Os03g0324200"
"6888","hyper - Azucena (CHH context) - Upstream","Os03g0327800"
"6889","hyper - Azucena (CHH context) - Upstream","Os03g0363100"
"6890","hyper - Azucena (CHH context) - Upstream","Os03g0382100"
"6891","hyper - Azucena (CHH context) - Upstream","Os03g0406100"
"6892","hyper - Azucena (CHH context) - Upstream","Os03g0426300"
"6893","hyper - Azucena (CHH context) - Upstream","Os03g0439800"
"6894","hyper - Azucena (CHH context) - Upstream","Os03g0439900"
"6895","hyper - Azucena (CHH context) - Upstream","Os03g0445700"
"6896","hyper - Azucena (CHH context) - Upstream","Os03g0573001"
"6897","hyper - Azucena (CHH context) - Upstream","Os03g0575700"
"6898","hyper - Azucena (CHH context) - Upstream","Os03g0596900"
"6899","hyper - Azucena (CHH context) - Upstream","Os03g0603500"
"6900","hyper - Azucena (CHH context) - Upstream","Os03g0608800"
"6901","hyper - Azucena (CHH context) - Upstream","Os03g0612450"
"6902","hyper - Azucena (CHH context) - Upstream","Os03g0621400"
"6903","hyper - Azucena (CHH context) - Upstream","Os03g0639700"
"6904","hyper - Azucena (CHH context) - Upstream","Os03g0656100"
"6905","hyper - Azucena (CHH context) - Upstream","Os03g0664901"
"6906","hyper - Azucena (CHH context) - Upstream","Os03g0669600"
"6907","hyper - Azucena (CHH context) - Upstream","Os03g0674700"
"6908","hyper - Azucena (CHH context) - Upstream","Os03g0685000"
"6909","hyper - Azucena (CHH context) - Upstream","Os03g0693900"
"6910","hyper - Azucena (CHH context) - Upstream","Os03g0699950"
"6911","hyper - Azucena (CHH context) - Upstream","Os03g0700100"
"6912","hyper - Azucena (CHH context) - Upstream","Os03g0707600"
"6913","hyper - Azucena (CHH context) - Upstream","Os03g0712800"
"6914","hyper - Azucena (CHH context) - Upstream","Os03g0726100"
"6915","hyper - Azucena (CHH context) - Upstream","Os03g0764450"
"6916","hyper - Azucena (CHH context) - Upstream","Os03g0767900"
"6917","hyper - Azucena (CHH context) - Upstream","Os03g0804800"
"6918","hyper - Azucena (CHH context) - Upstream","Os03g0806100"
"6919","hyper - Azucena (CHH context) - Upstream","Os03g0806300"
"6920","hyper - Azucena (CHH context) - Upstream","Os03g0820900"
"6921","hyper - Azucena (CHH context) - Upstream","Os03g0821000"
"6922","hyper - Azucena (CHH context) - Upstream","Os03g0843000"
"6923","hyper - Azucena (CHH context) - Upstream","Os03g0843100"
"6924","hyper - Azucena (CHH context) - Upstream","Os03g0843150"
"6925","hyper - Azucena (CHH context) - Upstream","Os03g0857000"
"6926","hyper - Azucena (CHH context) - Upstream","Os03g0860600"
"6927","hyper - Azucena (CHH context) - Upstream","Os04g0115800"
"6928","hyper - Azucena (CHH context) - Upstream","Os04g0119400"
"6929","hyper - Azucena (CHH context) - Upstream","Os04g0173800"
"6930","hyper - Azucena (CHH context) - Upstream","Os04g0182600"
"6931","hyper - Azucena (CHH context) - Upstream","Os04g0189800"
"6932","hyper - Azucena (CHH context) - Upstream","Os04g0269700"
"6933","hyper - Azucena (CHH context) - Upstream","Os04g0273900"
"6934","hyper - Azucena (CHH context) - Upstream","Os04g0291000"
"6935","hyper - Azucena (CHH context) - Upstream","Os04g0341100"
"6936","hyper - Azucena (CHH context) - Upstream","Os04g0378200"
"6937","hyper - Azucena (CHH context) - Upstream","Os04g0378066"
"6938","hyper - Azucena (CHH context) - Upstream","Os04g0380000"
"6939","hyper - Azucena (CHH context) - Upstream","Os04g0401700"
"6940","hyper - Azucena (CHH context) - Upstream","Os04g0404400"
"6941","hyper - Azucena (CHH context) - Upstream","Os04g0404601"
"6942","hyper - Azucena (CHH context) - Upstream","Os04g0419800"
"6943","hyper - Azucena (CHH context) - Upstream","Os04g0419900"
"6944","hyper - Azucena (CHH context) - Upstream","Os04g0437900"
"6945","hyper - Azucena (CHH context) - Upstream","Os04g0438500"
"6946","hyper - Azucena (CHH context) - Upstream","Os04g0442800"
"6947","hyper - Azucena (CHH context) - Upstream","Os04g0489800"
"6948","hyper - Azucena (CHH context) - Upstream","Os04g0492300"
"6949","hyper - Azucena (CHH context) - Upstream","Os04g0494400"
"6950","hyper - Azucena (CHH context) - Upstream","Os04g0509100"
"6951","hyper - Azucena (CHH context) - Upstream","Os04g0511600"
"6952","hyper - Azucena (CHH context) - Upstream","Os04g0514800"
"6953","hyper - Azucena (CHH context) - Upstream","Os04g0514900"
"6954","hyper - Azucena (CHH context) - Upstream","Os04g0561000"
"6955","hyper - Azucena (CHH context) - Upstream","Os04g0578200"
"6956","hyper - Azucena (CHH context) - Upstream","Os04g0602900"
"6957","hyper - Azucena (CHH context) - Upstream","Os04g0613200"
"6958","hyper - Azucena (CHH context) - Upstream","Os04g0633400"
"6959","hyper - Azucena (CHH context) - Upstream","Os04g0633500"
"6960","hyper - Azucena (CHH context) - Upstream","Os04g0637000"
"6961","hyper - Azucena (CHH context) - Upstream","Os04g0645200"
"6962","hyper - Azucena (CHH context) - Upstream","Os04g0655300"
"6963","hyper - Azucena (CHH context) - Upstream","Os04g0661600"
"6964","hyper - Azucena (CHH context) - Upstream","Os04g0676650"
"6965","hyper - Azucena (CHH context) - Upstream","Os04g0677800"
"6966","hyper - Azucena (CHH context) - Upstream","Os04g0688200"
"6967","hyper - Azucena (CHH context) - Upstream","Os05g0105500"
"6968","hyper - Azucena (CHH context) - Upstream","Os05g0110800"
"6969","hyper - Azucena (CHH context) - Upstream","Os05g0158400"
"6970","hyper - Azucena (CHH context) - Upstream","Os05g0171900"
"6971","hyper - Azucena (CHH context) - Upstream","Os05g0208050"
"6972","hyper - Azucena (CHH context) - Upstream","Os05g0220600"
"6973","hyper - Azucena (CHH context) - Upstream","Os05g0232500"
"6974","hyper - Azucena (CHH context) - Upstream","Os05g0235600"
"6975","hyper - Azucena (CHH context) - Upstream","Os05g0255800"
"6976","hyper - Azucena (CHH context) - Upstream","Os05g0272632"
"6977","hyper - Azucena (CHH context) - Upstream","Os05g0297300"
"6978","hyper - Azucena (CHH context) - Upstream","Os05g0304900"
"6979","hyper - Azucena (CHH context) - Upstream","Os05g0311075"
"6980","hyper - Azucena (CHH context) - Upstream","Os05g0350150"
"6981","hyper - Azucena (CHH context) - Upstream","Os05g0357600"
"6982","hyper - Azucena (CHH context) - Upstream","Os05g0365200"
"6983","hyper - Azucena (CHH context) - Upstream","Os05g0367100"
"6984","hyper - Azucena (CHH context) - Upstream","Os05g0411100"
"6985","hyper - Azucena (CHH context) - Upstream","Os05g0411150"
"6986","hyper - Azucena (CHH context) - Upstream","Os05g0418600"
"6987","hyper - Azucena (CHH context) - Upstream","Os05g0446900"
"6988","hyper - Azucena (CHH context) - Upstream","Os05g0457700"
"6989","hyper - Azucena (CHH context) - Upstream","Os05g0463000"
"6990","hyper - Azucena (CHH context) - Upstream","Os05g0473900"
"6991","hyper - Azucena (CHH context) - Upstream","Os05g0478200"
"6992","hyper - Azucena (CHH context) - Upstream","Os05g0482600"
"6993","hyper - Azucena (CHH context) - Upstream","Os05g0482650"
"6994","hyper - Azucena (CHH context) - Upstream","Os05g0487300"
"6995","hyper - Azucena (CHH context) - Upstream","Os05g0498300"
"6996","hyper - Azucena (CHH context) - Upstream","Os05g0539800"
"6997","hyper - Azucena (CHH context) - Upstream","Os05g0543300"
"6998","hyper - Azucena (CHH context) - Upstream","Os05g0549232"
"6999","hyper - Azucena (CHH context) - Upstream","Os05g0561900"
"7000","hyper - Azucena (CHH context) - Upstream","Os05g0564500"
"7001","hyper - Azucena (CHH context) - Upstream","Os05g0571100"
"7002","hyper - Azucena (CHH context) - Upstream","Os05g0583000"
"7003","hyper - Azucena (CHH context) - Upstream","Os06g0112000"
"7004","hyper - Azucena (CHH context) - Upstream","Os06g0130800"
"7005","hyper - Azucena (CHH context) - Upstream","Os06g0147600"
"7006","hyper - Azucena (CHH context) - Upstream","Os06g0156700"
"7007","hyper - Azucena (CHH context) - Upstream","Os06g0156801"
"7008","hyper - Azucena (CHH context) - Upstream","Os06g0172800"
"7009","hyper - Azucena (CHH context) - Upstream","Os06g0184200"
"7010","hyper - Azucena (CHH context) - Upstream","Os06g0187900"
"7011","hyper - Azucena (CHH context) - Upstream","Os06g0205000"
"7012","hyper - Azucena (CHH context) - Upstream","Os06g0206000"
"7013","hyper - Azucena (CHH context) - Upstream","Os06g0218000"
"7014","hyper - Azucena (CHH context) - Upstream","Os06g0220701"
"7015","hyper - Azucena (CHH context) - Upstream","Os06g0232200"
"7016","hyper - Azucena (CHH context) - Upstream","Os06g0232233"
"7017","hyper - Azucena (CHH context) - Upstream","Os06g0240700"
"7018","hyper - Azucena (CHH context) - Upstream","Os06g0246600"
"7019","hyper - Azucena (CHH context) - Upstream","Os06g0248400"
"7020","hyper - Azucena (CHH context) - Upstream","Os06g0264200"
"7021","hyper - Azucena (CHH context) - Upstream","Os06g0263801"
"7022","hyper - Azucena (CHH context) - Upstream","Os06g0268500"
"7023","hyper - Azucena (CHH context) - Upstream","Os06g0275600"
"7024","hyper - Azucena (CHH context) - Upstream","Os06g0284200"
"7025","hyper - Azucena (CHH context) - Upstream","Os06g0309000"
"7026","hyper - Azucena (CHH context) - Upstream","Os06g0320700"
"7027","hyper - Azucena (CHH context) - Upstream","Os06g0327400"
"7028","hyper - Azucena (CHH context) - Upstream","Os06g0333600"
"7029","hyper - Azucena (CHH context) - Upstream","Os06g0361750"
"7030","hyper - Azucena (CHH context) - Upstream","Os06g0365450"
"7031","hyper - Azucena (CHH context) - Upstream","Os06g0481000"
"7032","hyper - Azucena (CHH context) - Upstream","Os06g0490400"
"7033","hyper - Azucena (CHH context) - Upstream","Os06g0494701"
"7034","hyper - Azucena (CHH context) - Upstream","Os06g0498400"
"7035","hyper - Azucena (CHH context) - Upstream","Os06g0509900"
"7036","hyper - Azucena (CHH context) - Upstream","Os06g0552900"
"7037","hyper - Azucena (CHH context) - Upstream","Os06g0577350"
"7038","hyper - Azucena (CHH context) - Upstream","Os06g0597000"
"7039","hyper - Azucena (CHH context) - Upstream","Os06g0602000"
"7040","hyper - Azucena (CHH context) - Upstream","Os06g0640599"
"7041","hyper - Azucena (CHH context) - Upstream","Os06g0658400"
"7042","hyper - Azucena (CHH context) - Upstream","Os06g0670300"
"7043","hyper - Azucena (CHH context) - Upstream","Os06g0684500"
"7044","hyper - Azucena (CHH context) - Upstream","Os06g0720301"
"7045","hyper - Azucena (CHH context) - Upstream","Os07g0110500"
"7046","hyper - Azucena (CHH context) - Upstream","Os07g0120100"
"7047","hyper - Azucena (CHH context) - Upstream","Os07g0137800"
"7048","hyper - Azucena (CHH context) - Upstream","Os07g0177000"
"7049","hyper - Azucena (CHH context) - Upstream","Os07g0176966"
"7050","hyper - Azucena (CHH context) - Upstream","Os07g0228300"
"7051","hyper - Azucena (CHH context) - Upstream","Os07g0228400"
"7052","hyper - Azucena (CHH context) - Upstream","Os07g0237900"
"7053","hyper - Azucena (CHH context) - Upstream","Os07g0241500"
"7054","hyper - Azucena (CHH context) - Upstream","Os07g0246300"
"7055","hyper - Azucena (CHH context) - Upstream","Os07g0259000"
"7056","hyper - Azucena (CHH context) - Upstream","Os07g0259100"
"7057","hyper - Azucena (CHH context) - Upstream","Os07g0271600"
"7058","hyper - Azucena (CHH context) - Upstream","Os07g0271650"
"7059","hyper - Azucena (CHH context) - Upstream","Os07g0272300"
"7060","hyper - Azucena (CHH context) - Upstream","Os07g0294300"
"7061","hyper - Azucena (CHH context) - Upstream","Os07g0476500"
"7062","hyper - Azucena (CHH context) - Upstream","Os07g0476900"
"7063","hyper - Azucena (CHH context) - Upstream","Os07g0492200"
"7064","hyper - Azucena (CHH context) - Upstream","Os07g0492250"
"7065","hyper - Azucena (CHH context) - Upstream","Os07g0517100"
"7066","hyper - Azucena (CHH context) - Upstream","Os07g0545300"
"7067","hyper - Azucena (CHH context) - Upstream","Os07g0594400"
"7068","hyper - Azucena (CHH context) - Upstream","Os07g0604800"
"7069","hyper - Azucena (CHH context) - Upstream","Os07g0605275"
"7070","hyper - Azucena (CHH context) - Upstream","Os07g0605600"
"7071","hyper - Azucena (CHH context) - Upstream","Os07g0611600"
"7072","hyper - Azucena (CHH context) - Upstream","Os07g0618700"
"7073","hyper - Azucena (CHH context) - Upstream","Os07g0622000"
"7074","hyper - Azucena (CHH context) - Upstream","Os07g0629900"
"7075","hyper - Azucena (CHH context) - Upstream","Os07g0630400"
"7076","hyper - Azucena (CHH context) - Upstream","Os07g0636100"
"7077","hyper - Azucena (CHH context) - Upstream","Os07g0640401"
"7078","hyper - Azucena (CHH context) - Upstream","Os07g0660700"
"7079","hyper - Azucena (CHH context) - Upstream","Os07g0670701"
"7080","hyper - Azucena (CHH context) - Upstream","Os07g0670800"
"7081","hyper - Azucena (CHH context) - Upstream","Os07g0672300"
"7082","hyper - Azucena (CHH context) - Upstream","Os07g0678700"
"7083","hyper - Azucena (CHH context) - Upstream","Os08g0102400"
"7084","hyper - Azucena (CHH context) - Upstream","Os08g0112900"
"7085","hyper - Azucena (CHH context) - Upstream","Os08g0127500"
"7086","hyper - Azucena (CHH context) - Upstream","Os08g0130900"
"7087","hyper - Azucena (CHH context) - Upstream","Os08g0134900"
"7088","hyper - Azucena (CHH context) - Upstream","Os08g0150800"
"7089","hyper - Azucena (CHH context) - Upstream","Os08g0207401"
"7090","hyper - Azucena (CHH context) - Upstream","Os08g0207500"
"7091","hyper - Azucena (CHH context) - Upstream","Os08g0241800"
"7092","hyper - Azucena (CHH context) - Upstream","Os08g0309300"
"7093","hyper - Azucena (CHH context) - Upstream","Os08g0310001"
"7094","hyper - Azucena (CHH context) - Upstream","Os08g0327400"
"7095","hyper - Azucena (CHH context) - Upstream","Os08g0374900"
"7096","hyper - Azucena (CHH context) - Upstream","Os08g0382600"
"7097","hyper - Azucena (CHH context) - Upstream","Os08g0382800"
"7098","hyper - Azucena (CHH context) - Upstream","Os08g0387600"
"7099","hyper - Azucena (CHH context) - Upstream","Os08g0412200"
"7100","hyper - Azucena (CHH context) - Upstream","Os08g0426000"
"7101","hyper - Azucena (CHH context) - Upstream","Os08g0430500"
"7102","hyper - Azucena (CHH context) - Upstream","Os08g0430550"
"7103","hyper - Azucena (CHH context) - Upstream","Os08g0441900"
"7104","hyper - Azucena (CHH context) - Upstream","Os08g0459700"
"7105","hyper - Azucena (CHH context) - Upstream","Os08g0477100"
"7106","hyper - Azucena (CHH context) - Upstream","Os08g0484700"
"7107","hyper - Azucena (CHH context) - Upstream","Os08g0485600"
"7108","hyper - Azucena (CHH context) - Upstream","Os08g0485700"
"7109","hyper - Azucena (CHH context) - Upstream","Os08g0496500"
"7110","hyper - Azucena (CHH context) - Upstream","Os08g0531900"
"7111","hyper - Azucena (CHH context) - Upstream","Os08g0533300"
"7112","hyper - Azucena (CHH context) - Upstream","Os08g0539300"
"7113","hyper - Azucena (CHH context) - Upstream","Os08g0539700"
"7114","hyper - Azucena (CHH context) - Upstream","Os08g0557200"
"7115","hyper - Azucena (CHH context) - Upstream","Os09g0110400"
"7116","hyper - Azucena (CHH context) - Upstream","Os09g0249900"
"7117","hyper - Azucena (CHH context) - Upstream","Os09g0249750"
"7118","hyper - Azucena (CHH context) - Upstream","Os09g0257900"
"7119","hyper - Azucena (CHH context) - Upstream","Os09g0258700"
"7120","hyper - Azucena (CHH context) - Upstream","Os09g0272200"
"7121","hyper - Azucena (CHH context) - Upstream","Os09g0296700"
"7122","hyper - Azucena (CHH context) - Upstream","Os09g0299200"
"7123","hyper - Azucena (CHH context) - Upstream","Os09g0338400"
"7124","hyper - Azucena (CHH context) - Upstream","Os09g0368101"
"7125","hyper - Azucena (CHH context) - Upstream","Os09g0368200"
"7126","hyper - Azucena (CHH context) - Upstream","Os09g0368250"
"7127","hyper - Azucena (CHH context) - Upstream","Os09g0381100"
"7128","hyper - Azucena (CHH context) - Upstream","Os09g0395400"
"7129","hyper - Azucena (CHH context) - Upstream","Os09g0396300"
"7130","hyper - Azucena (CHH context) - Upstream","Os09g0399800"
"7131","hyper - Azucena (CHH context) - Upstream","Os09g0423700"
"7132","hyper - Azucena (CHH context) - Upstream","Os09g0454900"
"7133","hyper - Azucena (CHH context) - Upstream","Os09g0455000"
"7134","hyper - Azucena (CHH context) - Upstream","Os09g0467700"
"7135","hyper - Azucena (CHH context) - Upstream","Os09g0487100"
"7136","hyper - Azucena (CHH context) - Upstream","Os09g0503100"
"7137","hyper - Azucena (CHH context) - Upstream","Os09g0503250"
"7138","hyper - Azucena (CHH context) - Upstream","Os09g0522200"
"7139","hyper - Azucena (CHH context) - Upstream","Os09g0522500"
"7140","hyper - Azucena (CHH context) - Upstream","Os09g0528000"
"7141","hyper - Azucena (CHH context) - Upstream","Os09g0553800"
"7142","hyper - Azucena (CHH context) - Upstream","Os10g0122400"
"7143","hyper - Azucena (CHH context) - Upstream","Os10g0122500"
"7144","hyper - Azucena (CHH context) - Upstream","Os10g0132400"
"7145","hyper - Azucena (CHH context) - Upstream","Os10g0136400"
"7146","hyper - Azucena (CHH context) - Upstream","Os10g0188250"
"7147","hyper - Azucena (CHH context) - Upstream","Os10g0200000"
"7148","hyper - Azucena (CHH context) - Upstream","Os10g0346600"
"7149","hyper - Azucena (CHH context) - Upstream","Os10g0350001"
"7150","hyper - Azucena (CHH context) - Upstream","Os10g0361375"
"7151","hyper - Azucena (CHH context) - Upstream","Os10g0414700"
"7152","hyper - Azucena (CHH context) - Upstream","Os10g0417300"
"7153","hyper - Azucena (CHH context) - Upstream","Os10g0420332"
"7154","hyper - Azucena (CHH context) - Upstream","Os10g0424733"
"7155","hyper - Azucena (CHH context) - Upstream","Os10g0431000"
"7156","hyper - Azucena (CHH context) - Upstream","Os10g0431100"
"7157","hyper - Azucena (CHH context) - Upstream","Os10g0446600"
"7158","hyper - Azucena (CHH context) - Upstream","Os10g0457700"
"7159","hyper - Azucena (CHH context) - Upstream","Os10g0476700"
"7160","hyper - Azucena (CHH context) - Upstream","Os10g0508100"
"7161","hyper - Azucena (CHH context) - Upstream","Os10g0548700"
"7162","hyper - Azucena (CHH context) - Upstream","Os10g0548750"
"7163","hyper - Azucena (CHH context) - Upstream","Os10g0554200"
"7164","hyper - Azucena (CHH context) - Upstream","Os10g0558400"
"7165","hyper - Azucena (CHH context) - Upstream","Os10g0558466"
"7166","hyper - Azucena (CHH context) - Upstream","Os10g0565700"
"7167","hyper - Azucena (CHH context) - Upstream","Os11g0124300"
"7168","hyper - Azucena (CHH context) - Upstream","Os11g0129500"
"7169","hyper - Azucena (CHH context) - Upstream","Os11g0134100"
"7170","hyper - Azucena (CHH context) - Upstream","Os11g0134166"
"7171","hyper - Azucena (CHH context) - Upstream","Os11g0146200"
"7172","hyper - Azucena (CHH context) - Upstream","Os11g0147100"
"7173","hyper - Azucena (CHH context) - Upstream","Os11g0157400"
"7174","hyper - Azucena (CHH context) - Upstream","Os11g0170000"
"7175","hyper - Azucena (CHH context) - Upstream","Os11g0170400"
"7176","hyper - Azucena (CHH context) - Upstream","Os11g0172300"
"7177","hyper - Azucena (CHH context) - Upstream","Os11g0178200"
"7178","hyper - Azucena (CHH context) - Upstream","Os11g0197725"
"7179","hyper - Azucena (CHH context) - Upstream","Os11g0209600"
"7180","hyper - Azucena (CHH context) - Upstream","Os11g0214900"
"7181","hyper - Azucena (CHH context) - Upstream","Os11g0219750"
"7182","hyper - Azucena (CHH context) - Upstream","Os11g0275900"
"7183","hyper - Azucena (CHH context) - Upstream","Os11g0477400"
"7184","hyper - Azucena (CHH context) - Upstream","Os11g0482400"
"7185","hyper - Azucena (CHH context) - Upstream","Os11g0488400"
"7186","hyper - Azucena (CHH context) - Upstream","Os11g0522000"
"7187","hyper - Azucena (CHH context) - Upstream","Os11g0572301"
"7188","hyper - Azucena (CHH context) - Upstream","Os11g0594200"
"7189","hyper - Azucena (CHH context) - Upstream","Os11g0618600"
"7190","hyper - Azucena (CHH context) - Upstream","Os11g0685200"
"7191","hyper - Azucena (CHH context) - Upstream","Os12g0104200"
"7192","hyper - Azucena (CHH context) - Upstream","Os12g0114400"
"7193","hyper - Azucena (CHH context) - Upstream","Os12g0118700"
"7194","hyper - Azucena (CHH context) - Upstream","Os12g0162800"
"7195","hyper - Azucena (CHH context) - Upstream","Os12g0173125"
"7196","hyper - Azucena (CHH context) - Upstream","Os12g0173300"
"7197","hyper - Azucena (CHH context) - Upstream","Os12g0181900"
"7198","hyper - Azucena (CHH context) - Upstream","Os12g0222800"
"7199","hyper - Azucena (CHH context) - Upstream","Os12g0263600"
"7200","hyper - Azucena (CHH context) - Upstream","Os12g0268000"
"7201","hyper - Azucena (CHH context) - Upstream","Os12g0284525"
"7202","hyper - Azucena (CHH context) - Upstream","Os12g0297500"
"7203","hyper - Azucena (CHH context) - Upstream","Os12g0509200"
"7204","hyper - Azucena (CHH context) - Upstream","Os12g0543600"
"7205","hyper - Azucena (CHH context) - Upstream","Os12g0543650"
"7206","hyper - Azucena (CHH context) - Upstream","Os12g0563700"
"7207","hyper - Azucena (CHH context) - Upstream","Os12g0565800"
"7208","hyper - Azucena (CHH context) - Upstream","Os12g0630500"
"7209","hypo - BGI (CG context) - Upstream","Os01g0113350"
"7210","hypo - BGI (CG context) - Upstream","Os01g0132400"
"7211","hypo - BGI (CG context) - Upstream","Os01g0206600"
"7212","hypo - BGI (CG context) - Upstream","Os01g0206650"
"7213","hypo - BGI (CG context) - Upstream","Os01g0206700"
"7214","hypo - BGI (CG context) - Upstream","Os01g0290901"
"7215","hypo - BGI (CG context) - Upstream","Os01g0327600"
"7216","hypo - BGI (CG context) - Upstream","Os01g0344620"
"7217","hypo - BGI (CG context) - Upstream","Os01g0349800"
"7218","hypo - BGI (CG context) - Upstream","Os01g0500500"
"7219","hypo - BGI (CG context) - Upstream","Os01g0523100"
"7220","hypo - BGI (CG context) - Upstream","Os01g0523250"
"7221","hypo - BGI (CG context) - Upstream","Os01g0550800"
"7222","hypo - BGI (CG context) - Upstream","Os01g0650000"
"7223","hypo - BGI (CG context) - Upstream","Os01g0698900"
"7224","hypo - BGI (CG context) - Upstream","Os01g0711100"
"7225","hypo - BGI (CG context) - Upstream","Os01g0722800"
"7226","hypo - BGI (CG context) - Upstream","Os01g0751300"
"7227","hypo - BGI (CG context) - Upstream","Os01g0764200"
"7228","hypo - BGI (CG context) - Upstream","Os01g0771200"
"7229","hypo - BGI (CG context) - Upstream","Os01g0776300"
"7230","hypo - BGI (CG context) - Upstream","Os01g0777600"
"7231","hypo - BGI (CG context) - Upstream","Os01g0838800"
"7232","hypo - BGI (CG context) - Upstream","Os01g0888200"
"7233","hypo - BGI (CG context) - Upstream","Os01g0926200"
"7234","hypo - BGI (CG context) - Upstream","Os02g0110101"
"7235","hypo - BGI (CG context) - Upstream","Os02g0110200"
"7236","hypo - BGI (CG context) - Upstream","Os02g0217500"
"7237","hypo - BGI (CG context) - Upstream","Os02g0232500"
"7238","hypo - BGI (CG context) - Upstream","Os02g0234300"
"7239","hypo - BGI (CG context) - Upstream","Os02g0267832"
"7240","hypo - BGI (CG context) - Upstream","Os02g0278700"
"7241","hypo - BGI (CG context) - Upstream","Os02g0279150"
"7242","hypo - BGI (CG context) - Upstream","Os02g0280400"
"7243","hypo - BGI (CG context) - Upstream","Os02g0288400"
"7244","hypo - BGI (CG context) - Upstream","Os02g0294700"
"7245","hypo - BGI (CG context) - Upstream","Os02g0511500"
"7246","hypo - BGI (CG context) - Upstream","Os02g0532900"
"7247","hypo - BGI (CG context) - Upstream","Os02g0570300"
"7248","hypo - BGI (CG context) - Upstream","Os02g0582300"
"7249","hypo - BGI (CG context) - Upstream","Os02g0632850"
"7250","hypo - BGI (CG context) - Upstream","Os02g0637200"
"7251","hypo - BGI (CG context) - Upstream","Os02g0724600"
"7252","hypo - BGI (CG context) - Upstream","Os02g0727400"
"7253","hypo - BGI (CG context) - Upstream","Os02g0772300"
"7254","hypo - BGI (CG context) - Upstream","Os02g0810300"
"7255","hypo - BGI (CG context) - Upstream","Os02g0826700"
"7256","hypo - BGI (CG context) - Upstream","Os03g0180500"
"7257","hypo - BGI (CG context) - Upstream","Os03g0197050"
"7258","hypo - BGI (CG context) - Upstream","Os03g0218400"
"7259","hypo - BGI (CG context) - Upstream","Os03g0235900"
"7260","hypo - BGI (CG context) - Upstream","Os03g0305400"
"7261","hypo - BGI (CG context) - Upstream","Os03g0343300"
"7262","hypo - BGI (CG context) - Upstream","Os03g0362200"
"7263","hypo - BGI (CG context) - Upstream","Os03g0406900"
"7264","hypo - BGI (CG context) - Upstream","Os03g0575700"
"7265","hypo - BGI (CG context) - Upstream","Os03g0648450"
"7266","hypo - BGI (CG context) - Upstream","Os03g0722800"
"7267","hypo - BGI (CG context) - Upstream","Os03g0741700"
"7268","hypo - BGI (CG context) - Upstream","Os04g0103200"
"7269","hypo - BGI (CG context) - Upstream","Os04g0171600"
"7270","hypo - BGI (CG context) - Upstream","Os04g0185000"
"7271","hypo - BGI (CG context) - Upstream","Os04g0443900"
"7272","hypo - BGI (CG context) - Upstream","Os04g0507000"
"7273","hypo - BGI (CG context) - Upstream","Os04g0529300"
"7274","hypo - BGI (CG context) - Upstream","Os04g0624100"
"7275","hypo - BGI (CG context) - Upstream","Os04g0624900"
"7276","hypo - BGI (CG context) - Upstream","Os04g0669100"
"7277","hypo - BGI (CG context) - Upstream","Os05g0106500"
"7278","hypo - BGI (CG context) - Upstream","Os05g0192100"
"7279","hypo - BGI (CG context) - Upstream","Os05g0221400"
"7280","hypo - BGI (CG context) - Upstream","Os05g0334750"
"7281","hypo - BGI (CG context) - Upstream","Os05g0405600"
"7282","hypo - BGI (CG context) - Upstream","Os05g0454400"
"7283","hypo - BGI (CG context) - Upstream","Os05g0543300"
"7284","hypo - BGI (CG context) - Upstream","Os05g0556100"
"7285","hypo - BGI (CG context) - Upstream","Os05g0556201"
"7286","hypo - BGI (CG context) - Upstream","Os05g0558800"
